loss,acc,comms,bits
2.299402096557617,10.18,1000,1197565680
2.1352507904052733,18.12,1000,1197565680
2.002591728210449,17.61,1000,1197565680
1.9687897972106934,21.8,1000,1197565680
2.0330208206176756,17.73,1000,1197565680
1.9574812629699707,21.63,1000,1197565680
1.9699488090515136,22.52,1000,1197565680
1.9350290176391602,22.21,1000,1197565680
1.8583574630737305,28.93,1000,1197565680
1.7849564163208007,31.21,1000,1197565680
1.8296319206237792,31.55,1000,1197565680
1.6915990112304689,34.88,1000,1197565680
1.7025362548828125,35.34,1000,1197565680
1.733665151977539,35.0,1000,1197565680
1.7092742767333984,34.02,1000,1197565680
1.6872250602722167,37.36,1000,1197565680
1.615167507171631,39.63,1000,1197565680
1.6114371803283691,39.83,1000,1197565680
1.5393778133392333,42.75,1000,1197565680
1.528076131439209,43.84,1000,1197565680
1.58833657913208,43.82,1000,1197565680
1.4860980113983153,45.81,1000,1197565680
1.5079209999084473,45.02,1000,1197565680
1.492540375518799,47.05,1000,1197565680
1.4214563869476318,49.17,1000,1197565680
1.4616059684753417,47.36,1000,1197565680
1.412944404220581,50.53,1000,1197565680
1.44471448097229,49.6,1000,1197565680
1.2803080173492432,54.11,1000,1197565680
1.3381849468231202,52.46,1000,1197565680
1.24580831451416,55.68,1000,1197565680
1.2834528354644776,54.63,1000,1197565680
1.2279671077728271,56.53,1000,1197565680
1.2768739440917969,56.03,1000,1197565680
1.2157549507141114,57.06,1000,1197565680
1.2009192054748534,57.6,1000,1197565680
1.1564798347473144,58.86,1000,1197565680
1.1602326168060302,59.08,1000,1197565680
1.181041297531128,60.09,1000,1197565680
1.123175609588623,60.51,1000,1197565680
1.1443280475616455,59.64,1000,1197565680
1.1169887798309326,60.76,1000,1197565680
1.0831600049972534,62.54,1000,1197565680
1.110720306777954,60.69,1000,1197565680
1.09647073097229,61.68,1000,1197565680
1.1082448024749756,61.77,1000,1197565680
1.1211915393829346,62.14,1000,1197565680
1.0852579811096192,62.26,1000,1197565680
1.0849021251678468,62.27,1000,1197565680
1.102937154006958,62.29,1000,1197565680
1.0694669256210327,63.43,1000,1197565680
1.0457081983566283,64.61,1000,1197565680
1.0093247379302979,64.9,1000,1197565680
1.049134693145752,63.04,1000,1197565680
1.0689019674301148,63.56,1000,1197565680
1.013936706161499,65.36,1000,1197565680
1.045373454093933,64.18,1000,1197565680
1.0141742601394654,64.93,1000,1197565680
1.0231574523925782,64.98,1000,1197565680
1.052301923751831,64.44,1000,1197565680
1.0718409303665162,63.96,1000,1197565680
1.0211363786697387,65.41,1000,1197565680
0.9851958080291748,65.63,1000,1197565680
1.0043539819717406,65.97,1000,1197565680
1.0433308164596558,65.03,1000,1197565680
1.0337391397476197,65.56,1000,1197565680
1.044351026725769,65.05,1000,1197565680
0.9807987424850464,66.62,1000,1197565680
0.927928529548645,68.47,1000,1197565680
0.9770553220748901,67.08,1000,1197565680
1.1086690196990967,63.57,1000,1197565680
0.9646632518768311,67.49,1000,1197565680
0.974434114074707,66.75,1000,1197565680
0.9971838354110718,66.82,1000,1197565680
0.9387165391921997,67.98,1000,1197565680
