loss,acc,comms,bits
0.7720905834197999,74.56,1000,1197572080
0.7910764209747314,74.33,1000,1197572080
0.7917249944686889,74.31,1000,1197572080
0.7915160987854004,74.36,1000,1197572080
0.7750892726898193,74.85,1000,1197572080
0.7984504121780396,74.73,1000,1197572080
0.7671686315536499,74.88,1000,1197572080
0.7794870777130127,74.21,1000,1197572080
0.7835027619361877,74.69,1000,1197572080
0.795187957572937,74.11,1000,1197572080
0.8069192819595337,73.5,1000,1197572080
0.7874296038627625,74.52,1000,1197572080
0.7846120460510254,74.6,1000,1197572080
0.7953134122848511,74.18,1000,1197572080
0.7899401466369629,74.49,1000,1197572080
0.7903679878234863,74.56,1000,1197572080
0.7843537046432495,74.22,1000,1197572080
0.7678576742172242,74.97,1000,1197572080
0.7626382278442383,75.13,1000,1197572080
0.8132310428619385,73.62,1000,1197572080
0.799472180557251,73.67,1000,1197572080
0.7918623641967774,74.43,1000,1197572080
0.7769493257522583,74.61,1000,1197572080
0.7651439788818359,74.98,1000,1197572080
0.7686896091461182,75.12,1000,1197572080
0.7842860544204712,74.28,1000,1197572080
0.7675227612495422,74.7,1000,1197572080
0.8093915599822998,73.99,1000,1197572080
0.7703314981460572,75.16,1000,1197572080
0.7818112012863159,74.96,1000,1197572080
0.8059100999832153,73.93,1000,1197572080
0.7772906044006348,74.96,1000,1197572080
0.7394128178596496,75.42,1000,1197572080
0.7756500465393067,75.13,1000,1197572080
0.7586632816314697,75.08,1000,1197572080
0.7555041841506958,75.37,1000,1197572080
0.7979130369186401,74.37,1000,1197572080
0.7991013530731201,74.63,1000,1197572080
0.75560757188797,75.67,1000,1197572080
0.7722055183410644,74.91,1000,1197572080
0.7554131912231445,75.14,1000,1197572080
0.7797820196151733,74.89,1000,1197572080
0.7446235818862915,75.56,1000,1197572080
0.7756401699066162,74.5,1000,1197572080
0.7768563987731933,74.66,1000,1197572080
0.7974257677078247,74.37,1000,1197572080
0.7641165266036988,75.0,1000,1197572080
0.7905052747726441,74.48,1000,1197572080
0.7751267723083496,75.11,1000,1197572080
0.7788186025619507,74.8,1000,1197572080
0.778524997138977,75.14,1000,1197572080
0.7805161870956421,74.52,1000,1197572080
0.7847789649963379,75.34,1000,1197572080
0.7655865560531616,75.21,1000,1197572080
0.7810756023406983,74.61,1000,1197572080
0.8098695499420167,74.28,1000,1197572080
0.7760393972396851,74.57,1000,1197572080
0.7669599487304688,75.49,1000,1197572080
0.8083852195739746,74.8,1000,1197572080
0.7594672077178956,74.84,1000,1197572080
0.7655199468612671,75.3,1000,1197572080
0.7952035346984864,74.29,1000,1197572080
0.7709656482696533,74.41,1000,1197572080
0.8053471559524537,74.35,1000,1197572080
0.778667829322815,74.76,1000,1197572080
0.8063431438446045,74.4,1000,1197572080
0.7694364713668823,75.34,1000,1197572080
0.7805978561401368,74.74,1000,1197572080
0.8268536550521851,74.36,1000,1197572080
0.7804817569732666,74.83,1000,1197572080
0.7720864020347595,75.12,1000,1197572080
0.7650646547317504,75.22,1000,1197572080
0.7840829452514648,75.0,1000,1197572080
0.7676393281936645,75.35,1000,1197572080
0.7678000207901001,74.53,1000,1197572080
0.7703692779541016,75.27,1000,1197572080
0.7693528537750244,75.08,1000,1197572080
0.7807492053985595,74.76,1000,1197572080
0.7834878993988037,74.66,1000,1197572080
0.7972422121047974,75.03,1000,1197572080
0.802381134223938,74.05,1000,1197572080
0.7612867420196533,75.21,1000,1197572080
0.7720723302841187,74.81,1000,1197572080
0.788583843421936,74.71,1000,1197572080
0.7627635982513428,75.32,1000,1197572080
0.7969224214553833,74.47,1000,1197572080
0.7656659646987916,75.22,1000,1197572080
0.7838698661804199,74.93,1000,1197572080
0.7767075206756592,74.7,1000,1197572080
0.7695723520278931,75.28,1000,1197572080
0.7900143175125122,74.74,1000,1197572080
0.8050333499908447,74.44,1000,1197572080
0.7656360916137696,75.63,1000,1197572080
0.759270171546936,75.34,1000,1197572080
0.8071201126098633,74.52,1000,1197572080
0.7713417949676513,75.14,1000,1197572080
0.7774315113067627,75.01,1000,1197572080
0.7691793214797974,74.98,1000,1197572080
0.769082075881958,75.26,1000,1197572080
0.7656610241889954,75.42,1000,1197572080
0.7488853120803833,75.87,1000,1197572080
0.7520421035766601,75.44,1000,1197572080
0.7760904090881348,75.36,1000,1197572080
0.7999472763061524,74.67,1000,1197572080
0.7816618328094482,75.02,1000,1197572080
0.7720765598297119,75.41,1000,1197572080
0.7800150012969971,74.94,1000,1197572080
0.7640823657035828,75.37,1000,1197572080
0.7553363103866577,75.46,1000,1197572080
0.7844000671386718,75.15,1000,1197572080
0.7741603823661805,74.87,1000,1197572080
0.7636969593048095,75.33,1000,1197572080
0.7578839135169982,75.83,1000,1197572080
0.7756476043701171,75.02,1000,1197572080
0.7553913311004639,75.74,1000,1197572080
0.7695634454727173,74.75,1000,1197572080
0.7535603860855102,75.57,1000,1197572080
0.768278708744049,75.74,1000,1197572080
0.7615861464500427,75.6,1000,1197572080
0.7754496871948242,75.57,1000,1197572080
0.7828038491249084,75.4,1000,1197572080
0.7540477483749389,75.67,1000,1197572080
0.7566671669960022,75.56,1000,1197572080
0.7720852607727051,75.36,1000,1197572080
0.7686698311805725,74.83,1000,1197572080
0.7616825025558471,75.12,1000,1197572080
0.7578474418640136,75.6,1000,1197572080
0.7917870040893554,74.37,1000,1197572080
0.7763491130828858,75.02,1000,1197572080
0.7646350549697876,75.94,1000,1197572080
0.7882530893325805,74.98,1000,1197572080
0.7899308401107789,74.83,1000,1197572080
0.7750072280883789,75.31,1000,1197572080
0.7934583312988281,74.76,1000,1197572080
0.7999725833892822,74.73,1000,1197572080
0.7790643497467041,74.75,1000,1197572080
0.7640123532295227,75.25,1000,1197572080
0.7886381101608276,74.66,1000,1197572080
0.7947460580825806,75.3,1000,1197572080
0.7750364709854126,75.32,1000,1197572080
0.7982376714706421,74.8,1000,1197572080
0.8027109952926635,74.22,1000,1197572080
0.765014249420166,75.68,1000,1197572080
0.7896647987365722,74.65,1000,1197572080
0.7616413864135743,75.06,1000,1197572080
0.7645062650680542,75.14,1000,1197572080
0.7989013332366943,74.34,1000,1197572080
0.7820164045333863,75.02,1000,1197572080
0.7842144226074219,75.13,1000,1197572080
0.7669864288330078,75.51,1000,1197572080
0.7530641934394836,75.37,1000,1197572080
0.7424840749740601,75.91,1000,1197572080
0.7783171335220337,75.03,1000,1197572080
0.7825265045166016,75.31,1000,1197572080
0.7662829460144043,75.5,1000,1197572080
0.7530687662124633,75.97,1000,1197572080
0.770457135105133,74.69,1000,1197572080
0.776712880897522,74.88,1000,1197572080
0.7845015957832336,75.15,1000,1197572080
0.7716805247306824,75.27,1000,1197572080
0.7614441467285156,75.56,1000,1197572080
0.7865906296730042,75.25,1000,1197572080
0.7812227474212646,75.22,1000,1197572080
0.7998992328643799,75.14,1000,1197572080
0.7918180736541748,75.12,1000,1197572080
0.7763476463317871,75.03,1000,1197572080
0.7762285729408264,75.11,1000,1197572080
0.7889327125549317,74.96,1000,1197572080
0.7867757984161377,74.99,1000,1197572080
0.7956511762619018,74.68,1000,1197572080
0.7632358243942261,75.2,1000,1197572080
0.7734360649108887,74.85,1000,1197572080
0.7764277853012085,75.0,1000,1197572080
0.7449880851745605,75.72,1000,1197572080
0.7364651544570923,76.25,1000,1197572080
0.7697633803367615,75.51,1000,1197572080
0.7909550518035888,75.01,1000,1197572080
0.7896247287750244,74.93,1000,1197572080
0.7640409282684326,75.72,1000,1197572080
0.7506114965438843,75.79,1000,1197572080
0.7838598384857177,74.78,1000,1197572080
0.7621342988967895,75.42,1000,1197572080
0.7823182744979859,75.2,1000,1197572080
0.7802466899871826,75.26,1000,1197572080
0.7673799207687378,75.35,1000,1197572080
0.7661641832351684,75.77,1000,1197572080
0.7844589479446411,75.33,1000,1197572080
0.7656649030685425,75.82,1000,1197572080
0.7573243509292602,75.63,1000,1197572080
0.7539249458312989,75.77,1000,1197572080
0.7548408267974853,75.64,1000,1197572080
0.75113337059021,75.55,1000,1197572080
0.7398809721946716,76.06,1000,1197572080
0.780042503452301,74.96,1000,1197572080
0.7651076568603515,74.8,1000,1197572080
0.7962477046012878,74.63,1000,1197572080
0.7576599628448486,75.35,1000,1197572080
0.7760037899971008,75.47,1000,1197572080
0.7652968470573426,75.28,1000,1197572080
0.7773739225387574,74.69,1000,1197572080
0.7621992553710938,76.09,1000,1197572080
0.7567305994033814,75.55,1000,1197572080
0.7860359801292419,74.86,1000,1197572080
0.7748102382659912,75.33,1000,1197572080
0.8001361246109009,75.03,1000,1197572080
0.7863437819480896,74.81,1000,1197572080
0.8233327299118042,74.63,1000,1197572080
0.7668701634407044,75.53,1000,1197572080
0.7486954513549805,75.69,1000,1197572080
0.7561458042144775,75.45,1000,1197572080
0.7604990696907044,75.31,1000,1197572080
0.774073433971405,75.17,1000,1197572080
0.7552764804840087,75.71,1000,1197572080
0.7429516446113587,76.07,1000,1197572080
0.7643538805007934,75.39,1000,1197572080
0.7635840490341187,75.49,1000,1197572080
0.7473661996841431,75.79,1000,1197572080
0.7463192955970764,76.13,1000,1197572080
0.753742925453186,75.54,1000,1197572080
0.7902446159362793,75.1,1000,1197572080
0.7643334997177124,75.92,1000,1197572080
0.7606293245315552,75.66,1000,1197572080
0.7748789489746094,75.28,1000,1197572080
0.8027266223907471,74.61,1000,1197572080
0.7820674700736999,75.09,1000,1197572080
0.7566484745025635,75.75,1000,1197572080
0.7780051525115966,75.8,1000,1197572080
0.761746661567688,75.85,1000,1197572080
0.7545589609146118,75.95,1000,1197572080
0.7699374665260315,75.48,1000,1197572080
0.7755715282440185,75.55,1000,1197572080
0.7756580198287963,75.61,1000,1197572080
0.7846152052879334,75.38,1000,1197572080
0.7712435655593872,75.95,1000,1197572080
0.7735712051391601,75.37,1000,1197572080
0.7872086126327514,74.76,1000,1197572080
0.7713616348266602,75.76,1000,1197572080
0.7686695821762085,75.79,1000,1197572080
0.7538229782104492,76.3,1000,1197572080
0.7886312316894531,74.98,1000,1197572080
0.7738348879814148,75.48,1000,1197572080
0.7418788895606995,76.11,1000,1197572080
0.7576609631538391,75.76,1000,1197572080
0.7510350303649902,76.15,1000,1197572080
0.7572871450424195,75.75,1000,1197572080
0.7642059799194336,75.08,1000,1197572080
0.7463720965385438,76.47,1000,1197572080
0.7472177665710449,75.76,1000,1197572080
0.745604435634613,76.34,1000,1197572080
0.7822493510246277,75.72,1000,1197572080
0.7737814805030823,76.27,1000,1197572080
0.7919337121963501,75.32,1000,1197572080
0.762234673500061,75.72,1000,1197572080
0.7412958316802979,75.86,1000,1197572080
0.7611445528030395,76.06,1000,1197572080
0.7664059619903565,75.36,1000,1197572080
0.7491069728851318,76.31,1000,1197572080
0.7631889874458313,75.31,1000,1197572080
0.737359091091156,76.48,1000,1197572080
0.7814261651992798,75.41,1000,1197572080
0.7492096472740173,75.89,1000,1197572080
0.7462661074638367,76.08,1000,1197572080
0.768095733165741,75.39,1000,1197572080
0.7814366412162781,75.14,1000,1197572080
0.7624975779533386,75.37,1000,1197572080
0.7804977170944214,75.03,1000,1197572080
0.7647067353248597,75.38,1000,1197572080
0.7824500118255615,75.09,1000,1197572080
0.7734618754386902,75.53,1000,1197572080
0.7682772874832153,75.54,1000,1197572080
0.7637186736106872,75.43,1000,1197572080
0.7582808969497681,75.41,1000,1197572080
0.7765151258468628,75.13,1000,1197572080
0.7862416102409363,74.85,1000,1197572080
0.7758535702705384,75.54,1000,1197572080
0.7887215490341186,74.66,1000,1197572080
0.7722136662483216,75.72,1000,1197572080
0.7426042134284974,75.95,1000,1197572080
0.8042688397407531,74.91,1000,1197572080
0.7765021530151367,75.61,1000,1197572080
0.7499739952087402,76.35,1000,1197572080
0.7489416896820068,76.28,1000,1197572080
0.752579753780365,76.2,1000,1197572080
