loss,acc,comms,bits
0.9954744775772095,83.67,1000,2168571280
1.0017669326782226,84.08,1000,2168571280
0.9895492951393128,83.97,1000,2168571280
0.9962658315181733,83.68,1000,2168571280
0.9817441084861755,84.05,999,2167492392
0.9898591516494751,84.18,1000,2168571280
0.9868627717018127,84.29,999,2167492392
1.0138548610210418,83.92,1000,2168571280
0.988436162853241,84.18,1000,2168571280
0.9925507762908935,84.15,1000,2168571280
0.986209846496582,84.3,1000,2168571280
0.9882169100761413,84.26,1000,2168571280
0.9827648803710938,84.58,1000,2168571280
1.0095055972099305,83.9,1000,2168571280
1.0020192777156829,84.02,1000,2168571280
1.0155327924251556,83.86,999,2167492392
1.0131797114372254,83.72,999,2167492392
0.9968425101280213,84.12,999,2167492392
0.9987503005027771,84.16,1000,2168571280
0.9952079614162445,84.28,1000,2168571280
0.9908495454788208,84.25,999,2167492392
1.0042889791965484,84.01,999,2167492392
1.0218232585430145,83.85,1000,2168571280
1.029776845407486,83.59,1000,2168571280
1.0124396785259246,83.83,999,2167492392
1.0078749381065368,83.8,1000,2168571280
1.0041874068260193,83.92,1000,2168571280
1.012500128555298,84.07,1000,2168571280
1.0102556744098663,84.15,999,2167492392
1.0089834578990937,84.17,1000,2168571280
1.0070527401924134,84.21,1000,2168571280
1.012017464351654,84.12,1000,2168571280
1.0120202597141266,83.99,1000,2168571280
1.0044489503383636,84.23,1000,2168571280
1.014095275735855,84.15,1000,2168571280
1.0133996207237244,83.89,1000,2168571280
1.0179055304527282,84.08,1000,2168571280
1.0324845626831054,83.84,1000,2168571280
1.0152098550319673,84.15,1000,2168571280
1.0170012575149536,84.02,1000,2168571280
1.0256207544326783,83.82,999,2167492392
1.0319204747200013,83.86,999,2167492392
1.0257705112934112,83.83,1000,2168571280
1.0392186534881591,83.63,1000,2168571280
1.0226895800590514,83.78,1000,2168571280
1.0195554430961609,83.92,1000,2168571280
1.0268781805038452,83.82,1000,2168571280
1.0242038865566254,83.9,1000,2168571280
1.0235489307403565,84.09,1000,2168571280
1.029730648612976,83.91,1000,2168571280
1.0347494250297546,83.82,1000,2168571280
1.0333448755264283,83.77,1000,2168571280
1.0350306259155273,83.96,1000,2168571280
1.0157388094425202,84.13,1000,2168571280
1.0398623400688172,83.91,1000,2168571280
1.0239010156154633,84.14,1000,2168571280
1.0303352133750916,83.98,1000,2168571280
1.0304700504779816,83.94,1000,2168571280
1.0391649331092834,84.09,1000,2168571280
1.0239670586585998,84.01,1000,2168571280
1.0281109999656677,84.28,1000,2168571280
1.0365027691841124,84.17,999,2167492392
1.0368071974754334,84.18,1000,2168571280
1.0344660814285278,84.2,1000,2168571280
1.033922599506378,84.23,1000,2168571280
1.0303765931606292,84.07,1000,2168571280
1.0234838665485382,84.35,1000,2168571280
1.0363191041946411,84.22,1000,2168571280
1.0303717087268829,84.31,1000,2168571280
1.02364361577034,84.51,1000,2168571280
1.0378706475257873,84.33,1000,2168571280
1.0418937685489655,84.15,1000,2168571280
1.0403883635520934,84.17,1000,2168571280
1.038068722677231,84.2,999,2167492392
1.036013149166107,84.25,1000,2168571280
1.04255193567276,84.06,1000,2168571280
1.040604724884033,84.11,1000,2168571280
1.0390251504421235,84.17,1000,2168571280
1.038081423997879,84.11,1000,2168571280
1.0413416047096253,84.16,1000,2168571280
1.0262032563686372,84.4,1000,2168571280
1.0328383222579955,84.28,1000,2168571280
1.0449424042224884,84.07,1000,2168571280
1.037748519897461,84.22,998,2166413504
1.0413087616920471,84.26,1000,2168571280
1.0409827493190766,84.26,1000,2168571280
1.0308147049903869,84.36,1000,2168571280
1.0474972467899322,83.98,999,2167492392
1.0473807368278503,84.03,1000,2168571280
1.0546965562343598,84.02,999,2167492392
1.047306041955948,84.13,997,2165334616
1.04252742061615,84.27,999,2167492392
1.0423004347801208,84.14,1000,2168571280
1.041177502822876,84.07,1000,2168571280
1.0387125855445862,84.37,999,2167492392
1.0440860433578492,84.3,1000,2168571280
1.0397482103824616,84.45,1000,2168571280
1.054284682893753,84.51,1000,2168571280
1.0430949835777283,84.58,999,2167492392
1.048651882314682,84.3,1000,2168571280
1.046929745054245,84.12,1000,2168571280
1.058344945192337,84.11,1000,2168571280
1.0504855006217957,84.06,1000,2168571280
1.0597642080783845,83.8,1000,2168571280
1.0501474124908448,84.1,999,2167492392
1.0548756819725036,83.99,1000,2168571280
1.0477601576328277,84.01,1000,2168571280
1.0597718655109405,83.9,1000,2168571280
1.061872421169281,83.8,1000,2168571280
1.0526826553821564,83.82,1000,2168571280
1.0493852631807328,84.0,1000,2168571280
1.066177405977249,84.06,1000,2168571280
1.0718541071891785,84.0,999,2167492392
1.0666468809604646,83.94,1000,2168571280
1.0563907973766327,84.09,1000,2168571280
1.0586368601322174,83.99,999,2167492392
1.057285111808777,84.11,1000,2168571280
1.0540486163139344,84.3,1000,2168571280
1.060258993959427,84.07,1000,2168571280
1.0614204144001007,84.16,1000,2168571280
1.0664999011993408,84.35,1000,2168571280
1.0739712577819824,84.17,1000,2168571280
1.0701672276973724,84.1,1000,2168571280
1.0645087821483612,84.16,1000,2168571280
1.0646849149227142,84.21,999,2167492392
1.0632448374271393,84.28,1000,2168571280
1.0630522275924683,84.17,1000,2168571280
1.0665348237514496,84.19,1000,2168571280
1.0597602006912232,84.24,1000,2168571280
1.065226063966751,84.24,1000,2168571280
1.0664900534152986,84.16,1000,2168571280
1.0651721610069276,84.2,1000,2168571280
1.062144969177246,84.21,1000,2168571280
1.0644940332889556,84.15,1000,2168571280
1.0681990679740905,84.12,1000,2168571280
1.072875770998001,84.08,999,2167492392
1.07352030544281,84.09,1000,2168571280
1.0757102707862853,84.06,1000,2168571280
1.0715000599384308,84.01,1000,2168571280
1.068347026872635,84.12,1000,2168571280
1.0712868633747101,83.99,1000,2168571280
1.0717668127059936,84.18,1000,2168571280
1.0724519145011902,84.22,1000,2168571280
1.0640784187793733,84.05,1000,2168571280
1.0781026007652283,84.03,1000,2168571280
1.0712355337142945,84.14,1000,2168571280
1.0743241286277772,84.11,1000,2168571280
1.0718433313846587,84.12,1000,2168571280
1.072957914686203,84.09,1000,2168571280
1.0699498760700226,84.25,1000,2168571280
1.0709961915969848,84.14,1000,2168571280
1.0698726550102233,84.23,1000,2168571280
1.0700708878040315,84.36,1000,2168571280
1.072332919216156,84.16,1000,2168571280
1.0779999191761016,84.05,1000,2168571280
1.0726908615589141,84.08,1000,2168571280
1.0664700843811035,84.2,1000,2168571280
1.0727972517490387,84.17,1000,2168571280
1.0703745053768159,84.26,1000,2168571280
1.0721017516136169,84.16,1000,2168571280
1.0685962748527527,84.37,1000,2168571280
1.074796693277359,84.17,1000,2168571280
1.0717049696445464,84.15,1000,2168571280
1.0738649338245392,84.26,1000,2168571280
1.0752921715259551,84.23,1000,2168571280
1.077992201757431,84.13,1000,2168571280
1.0822655007362365,84.14,999,2167492392
1.07995762758255,84.09,1000,2168571280
1.0773826551437378,84.02,1000,2168571280
1.072017501783371,84.18,1000,2168571280
1.0717324099063874,84.15,1000,2168571280
1.073267375421524,84.24,1000,2168571280
1.0759226565361022,84.17,1000,2168571280
1.0747410553455352,84.25,1000,2168571280
1.0776352015972137,84.09,1000,2168571280
1.0755801433086396,84.25,1000,2168571280
1.0816723804950714,84.17,1000,2168571280
1.077879131412506,84.28,1000,2168571280
1.081449320745468,84.12,1000,2168571280
1.0785967873573303,84.12,1000,2168571280
1.0789421288967131,84.1,1000,2168571280
1.0886060720443727,84.01,1000,2168571280
1.0849403094768524,84.1,1000,2168571280
1.0847459386348723,83.99,1000,2168571280
1.080212344455719,84.12,1000,2168571280
1.0815390749931335,84.05,1000,2168571280
1.0837977230548859,83.94,1000,2168571280
1.0840050836086272,84.03,1000,2168571280
1.088674070930481,84.05,999,2167492392
1.082492703485489,84.08,1000,2168571280
1.077404455947876,84.16,1000,2168571280
1.0789557678699493,84.21,1000,2168571280
1.0820714023113251,84.21,1000,2168571280
1.0815284683704376,84.23,1000,2168571280
1.085710875940323,84.11,1000,2168571280
1.0877871382713318,84.12,1000,2168571280
1.0817692959308625,84.13,1000,2168571280
1.0815678799152375,84.15,999,2167492392
1.0857756148815154,84.12,1000,2168571280
1.088870022392273,83.97,1000,2168571280
1.0889561823844909,84.13,1000,2168571280
1.0856749789714812,84.22,1000,2168571280
1.0929730078697204,84.12,1000,2168571280
1.0946207735538482,84.11,1000,2168571280
1.0943961805820466,84.12,1000,2168571280
1.0945806987762452,84.13,1000,2168571280
1.0922995286941528,84.2,1000,2168571280
1.090857400369644,84.15,1000,2168571280
1.0907221615314484,84.17,1000,2168571280
1.086063436317444,84.23,1000,2168571280
1.0935537293434143,84.15,1000,2168571280
1.0945240525722504,84.28,1000,2168571280
1.093085512638092,84.12,1000,2168571280
1.095899960899353,84.07,1000,2168571280
1.09689694814682,84.03,1000,2168571280
1.0988148607730865,84.14,1000,2168571280
1.0918497385978698,84.1,1000,2168571280
1.087945903635025,84.2,1000,2168571280
1.0980351420879364,84.07,1000,2168571280
1.093034631729126,84.01,1000,2168571280
1.0965157791137696,84.1,1000,2168571280
1.0970638689994812,84.14,1000,2168571280
1.1029779210567474,84.09,1000,2168571280
1.1011505420207977,83.9,1000,2168571280
1.1034830160617828,83.99,1000,2168571280
0.6186652181625366,82.54,1000,2168571280
0.6629352849960327,83.22,1000,2168571280
0.6724581972122192,83.84,1000,2168571280
0.7599270674705505,82.37,1000,2168571280
0.7547971921920776,82.93,1000,2168571280
0.7478381442070008,82.69,1000,2168571280
0.7533580072879791,82.95,1000,2168571280
0.7361268433094025,83.46,1000,2168571280
0.7403130683422089,83.51,1000,2168571280
0.75620739402771,82.67,1000,2168571280
0.7399319554328918,83.7,1000,2168571280
0.6863842645645142,84.33,1000,2168571280
0.7425157623291015,83.8,1000,2168571280
0.7260290685176849,83.95,1000,2168571280
0.7041285557746887,84.18,1000,2168571280
0.740455002784729,84.07,1000,2168571280
0.8313742538452148,82.62,1000,2168571280
0.7091553315162659,84.09,1000,2168571280
0.727658764743805,84.07,1000,2168571280
0.7622432520866395,83.44,1000,2168571280
0.7705398657798767,83.23,1000,2168571280
0.7549562438011169,83.84,1000,2168571280
0.770269865989685,83.11,1000,2168571280
0.775476627445221,83.63,1000,2168571280
0.7642343609809875,83.76,1000,2168571280
0.729837804555893,84.19,1000,2168571280
0.7290289631843567,84.07,1000,2168571280
0.7224281116008758,84.46,1000,2168571280
0.799542948436737,83.43,1000,2168571280
0.7408193164587021,84.3,1000,2168571280
0.7486309712409973,84.06,1000,2168571280
0.7619999279022217,83.41,1000,2168571280
0.7777472764968872,83.7,1000,2168571280
0.784450749874115,83.49,1000,2168571280
0.7613685489654541,84.18,1000,2168571280
0.7726264937877655,83.7,1000,2168571280
0.7820550123691559,83.98,1000,2168571280
0.7759622234344482,84.34,1000,2168571280
0.7967613976478577,83.48,1000,2168571280
0.7832924600601197,84.08,1000,2168571280
0.7537474414348603,84.1,1000,2168571280
0.7722442392110824,84.14,1000,2168571280
0.7912430387496948,84.08,1000,2168571280
0.769442457818985,83.98,1000,2168571280
0.7862757695674896,83.92,1000,2168571280
0.8083352922439575,83.6,1000,2168571280
0.7662373955249786,84.4,1000,2168571280
0.7797410698413849,84.22,1000,2168571280
0.811652078294754,83.57,1000,2168571280
0.8453348357200623,83.13,1000,2168571280
0.8044445910453797,83.83,1000,2168571280
0.8188560599327087,83.75,1000,2168571280
0.8510570384025574,83.2,1000,2168571280
0.8597549339294434,83.4,1000,2168571280
0.8371123875141144,83.88,1000,2168571280
0.7997520494222641,84.18,1000,2168571280
0.8368979759216308,82.8,1000,2168571280
0.8539361493587494,83.3,1000,2168571280
0.834362500333786,83.72,1000,2168571280
0.831388570022583,83.82,1000,2168571280
0.8565172358989716,83.07,1000,2168571280
0.8225620307445526,83.92,1000,2168571280
0.8368302178382874,83.19,1000,2168571280
0.838272224521637,84.02,1000,2168571280
0.8797777800559997,83.37,1000,2168571280
0.8588665980339051,83.24,1000,2168571280
0.8337546611785889,84.08,1000,2168571280
0.8681795531272888,83.49,1000,2168571280
0.9112343358039856,82.84,1000,2168571280
0.8178778445720672,84.18,1000,2168571280
0.8806234904766083,83.45,1000,2168571280
0.9004466832637786,83.06,1000,2168571280
0.849757069683075,83.71,1000,2168571280
0.8861514167308807,83.48,1000,2168571280
0.8688321061134339,83.49,1000,2168571280
0.8356220596313476,84.12,1000,2168571280
0.8503313715934754,83.58,1000,2168571280
0.8340818089485168,84.27,1000,2168571280
0.8742723338603974,83.14,1000,2168571280
0.8388487058639527,84.08,1000,2168571280
0.8661540521144867,83.47,1000,2168571280
0.9191447613716125,82.97,1000,2168571280
0.9328679662704468,82.98,1000,2168571280
0.8785322233438492,83.72,1000,2168571280
0.913193976187706,83.16,1000,2168571280
0.9077033952713013,83.06,1000,2168571280
0.8713449080467224,83.63,1000,2168571280
0.8674467470884323,83.78,1000,2168571280
0.8450660643100738,84.05,1000,2168571280
0.8590666622638702,83.81,999,2167492392
0.9074558600425721,83.04,1000,2168571280
0.8753355940341949,83.44,1000,2168571280
0.8659928062438965,83.96,1000,2168571280
0.8686093506336212,83.88,999,2167492392
0.8434469617366791,84.19,1000,2168571280
0.860367483329773,84.3,1000,2168571280
0.8629685833334922,84.14,1000,2168571280
0.9038323623657226,83.73,1000,2168571280
0.9173221918106079,83.45,1000,2168571280
0.8719673254013062,83.75,1000,2168571280
0.837259153175354,84.19,1000,2168571280
0.8549978018760681,84.15,1000,2168571280
0.8651204606056213,84.24,1000,2168571280
0.8632809449195862,84.24,998,2166413504
0.8699797380447387,84.34,999,2167492392
0.8813725183963775,84.51,1000,2168571280
0.8634531569480896,84.61,997,2165334616
0.8884652907848358,84.44,1000,2168571280
0.8866964855670929,84.73,1000,2168571280
0.8856538723945617,84.38,999,2167492392
0.9037359151601791,84.41,999,2167492392
0.8848054364681244,84.73,1000,2168571280
0.9316963673114776,83.99,999,2167492392
0.9310962934494018,84.42,1000,2168571280
0.9083298707962036,84.61,998,2166413504
0.918360712337494,84.72,1000,2168571280
0.9053122431039811,84.75,998,2166413504
0.9236132346630096,84.63,997,2165334616
0.9534675900936127,84.23,997,2165334616
0.9248730798244477,84.67,998,2166413504
0.9295233703613281,84.39,999,2167492392
0.9162216899871826,85.11,995,2163176840
0.9216789303302765,84.88,995,2163176840
0.9270351083993912,84.57,998,2166413504
0.9283442560195923,84.86,998,2166413504
0.9440855914115905,84.45,997,2165334616
0.9420605282783509,84.43,998,2166413504
0.9408945754051209,84.85,996,2164255728
0.9616046387672424,84.36,996,2164255728
0.9558911143302917,84.52,996,2164255728
0.954589402103424,84.48,992,2159940176
0.9671120232582092,84.32,997,2165334616
0.9667199728012085,84.58,993,2161019064
0.9794768389701843,84.35,995,2163176840
0.9789438893318176,84.37,995,2163176840
0.9750473586082459,84.53,998,2166413504
0.9838587944030762,84.5,990,2157782400
0.9776596934318542,84.88,995,2163176840
0.9969551790237426,84.42,995,2163176840
0.9845987958431244,84.45,995,2163176840
0.9933940298080445,84.2,996,2164255728
0.992215955209732,84.56,995,2163176840
1.003047577238083,84.41,992,2159940176
0.997096230173111,84.56,997,2165334616
1.0139778382778168,84.33,996,2164255728
0.9984223570823669,84.42,994,2162097952
1.0248528536319732,84.01,987,2154545736
1.0043666738271713,84.34,981,2148072408
1.0271367570877075,83.89,993,2161019064
1.0052704578399658,84.47,997,2165334616
1.015214020061493,84.17,995,2163176840
0.9979029932498932,84.57,987,2154545736
1.0326195303916932,84.14,991,2158861288
1.0097408444166183,84.58,992,2159940176
1.0204133776187896,84.6,986,2153466848
1.0256487538337709,84.7,985,2152387960
1.0272049544811248,84.18,991,2158861288
1.0322035113811492,84.55,991,2158861288
1.0334282448291778,84.44,991,2158861288
1.0301222967624664,84.3,984,2151309072
0.9914530879974365,84.9,990,2157782400
1.0134303265094757,84.77,989,2156703512
1.0087467206001282,84.64,984,2151309072
1.0270064091682434,84.88,989,2156703512
1.0293863941192627,84.63,987,2154545736
1.0486581935405732,84.33,984,2151309072
1.0455006811141967,84.35,984,2151309072
1.0436690596103668,84.53,988,2155624624
1.0273743627071381,84.5,991,2158861288
1.0227518356323242,84.82,982,2149151296
1.0217284069538117,84.74,984,2151309072
1.0480648710727691,84.71,989,2156703512
1.0245242336511613,84.92,981,2148072408
1.0310712436676026,85.18,980,2146993520
1.0791349073886871,84.5,968,2134046864
